name,team,position,jersey_number,height,weight,age,birth_date,college,draft_year,draft_round,draft_pick,years_pro,games_played,games_started,twitter_handle,instagram_handle,twitter_followers,instagram_followers,wikipedia_url,career_highlights,awards,data_source,scraped_at
Maxx Crosby,raiders,DE,98.0,"6'5""",255,,,Eastern Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.682749
Mello Dotson,raiders,CB,35.0,"6'0""",192,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.683033
Zakhari Franklin,raiders,WR,82.0,"6'1""",204,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.683868
Charles Grant,raiders,OT,60.0,"6'4""",309,,,William & Mary,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.688024
Thomas Harper,raiders,SAF,34.0,"5'10""",195,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.690518
Amari Gainer,raiders,LB,53.0,"6'3""",236,,,North Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.684214
Jahfari Harvey,raiders,DE,75.0,"6'2""",255,,,SMU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.690999
DJ Glaze,raiders,OT,71.0,"6'4""",323,,,Maryland,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.686708
Tonka Hemingway,raiders,DT,97.0,"6'2""",284,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.691648
Darnay Holmes,raiders,CB,30.0,"5'10""",195,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.691954
Qadir Ismail,raiders,TE,84.0,"6'6""",232,,,Samford,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.693012
Jarrod Hufford,raiders,C,64.0,"6'3""",322,,,Iowa State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.692370
Leki Fotu,raiders,DT,95.0,"6'5""",335,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.683694
John Humphrey,raiders,CB,39.0,"6'2""",193,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.692692
Tommy Eichenberg,raiders,LB,44.0,"6'2""",233,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.683416
Shedrick Jackson,raiders,WR,4.0,"6'1""",200,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.693515
Lonnie Johnson,raiders,SAF,32.0,"6'2""",213,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.694811
Ashton Jeanty,raiders,RB,2.0,"5'8""",211,,,Boise State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.694551
Ketron Jackson Jr.,raiders,WR,85.0,"6'1""",203,,,Baylor,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.693727
Collin Johnson,raiders,WR,17.0,"6'6""",222,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.696685
Jah Joyner,raiders,DE,59.0,"6'4""",263,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.697040
Kyu Kelly,raiders,CB,36.0,"6'1""",185,,,Stanford,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.697563
Malcolm Koonce,raiders,DE,51.0,"6'3""",250,,,Buffalo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.697899
Matt Jones,raiders,LB,42.0,"6'2""",236,,,Baylor,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.696926
Jonah Laulu,raiders,DT,96.0,"6'5""",292,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.698828
Dylan Laube,raiders,RB,23.0,"5'10""",206,,,New Hampshire,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.698424
Treven Maae,raiders,DT,68.0,"6'3""",277,,,Baylor,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.699935
Cody Lindenberg,raiders,LB,55.0,"6'2""",236,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.699690
Michael Mayer,raiders,TE,87.0,"6'4""",265,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.700392
Sincere McCormick,raiders,RB,28.0,"5'9""",205,,,Texas-San Antonio,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.700511
Tommy Mellott,raiders,WR,19.0,"5'11""",200,,,Montana State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.700691
Cam Miller,raiders,QB,5.0,"6'1""",215,,,North Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.701501
Jordan Meredith,raiders,G,61.0,"6'2""",300,,,Western Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.700838
Jakobi Meyers,raiders,WR,16.0,"6'2""",200,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.701332
Kolton Miller,raiders,OT,74.0,"6'8""",325,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.701597
Dylan Parham,raiders,G,66.0,"6'3""",285,,,Memphis,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.703732
JJ Pegues,raiders,DT,92.0,"6'2""",309,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.703949
Kyle Philips,raiders,WR,15.0,"5'11""",189,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.704184
Isaiah Pola-Mao,raiders,SAF,20.0,"6'4""",205,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.704738
Darien Porter,raiders,CB,26.0,"6'2""",195,,,Iowa State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.704975
Jackson Powers-Johnson,raiders,C,58.0,"6'3""",328,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.705173
Germaine Pratt,raiders,LB,,"6'3""",250,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.705407
Will Putnam,raiders,C,67.0,"6'4""",301,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.705689
Decamerion Richardson,raiders,CB,25.0,"6'2""",188,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.705897
Elandon Roberts,raiders,OLB,52.0,"5'11""",235,,,Houston,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.706118
Caleb Rogers,raiders,G,76.0,"6'4""",312,,,Texas Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.706357
Carter Runyon,raiders,TE,46.0,"6'4""",243,,,Towson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.706672
Justin Shorter,raiders,TE,88.0,"6'5""",228,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.706884
Geno Smith,raiders,QB,7.0,"6'3""",221,,,West Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.707167
Jaylon Smith,raiders,MLB,54.0,"6'2""",242,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.707419
KeyShawn Smith,raiders,WR,83.0,"5'11""",187,,,SMU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.707775
Chris Smith II,raiders,S,29.0,"5'11""",195,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.707983
Charles Snowden,raiders,DE,49.0,"6'7""",245,,,Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.708245
Eric Stokes,raiders,CB,22.0,"6'0""",194,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.708469
Laki Tasi,raiders,DE,79.0,"6'6""",348,,,,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.708861
Trey Taylor,raiders,SAF,37.0,"6'0""",213,,,Air Force,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.709131
Ian Thomas,raiders,TE,80.0,"6'4""",260,,,Indiana,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.709399
Donte Thornton Jr.,raiders,WR,10.0,"6'5""",205,,,Tennessee,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.709630
Tre Tucker,raiders,WR,1.0,"5'9""",185,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.709849
Greedy Vance,raiders,CB,41.0,"5'9""",182,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.710100
Dalton Wagner,raiders,OT,78.0,"6'8""",320,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.710363
Jailin Walker,raiders,LB,57.0,"6'1""",219,,,Indiana,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.710664
Sam Webb,raiders,CB,27.0,"6'2""",195,,,Missouri Western,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.710968
Devin White,raiders,LB,45.0,"6'0""",237,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.711190
Zamir White,raiders,RB,3.0,"6'0""",215,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.711597
Christian Wilkins,raiders,DT,94.0,"6'4""",310,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.711810
Ovie Oghoufo,raiders,DE,90.0,"6'4""",250,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.703434
Aidan OConnell,raiders,QB,12.0,"6'3""",210,,,Purdue,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.702661
Tyree Wilson,raiders,DE,9.0,"6'6""",275,,,Texas Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.712021
Thayer Munford Jr.,raiders,OT,77.0,"6'6""",315,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.702464
Raheem Mostert,raiders,RB,31.0,"5'10""",195,,,Purdue,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:09.702111
Bradley Bozeman,chargers,C,75.0,"6'5""",325,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.207386
Trikweze Bridges,chargers,CB,31.0,"6'2""",200,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.207642
Karsen Barnhart,chargers,G,61.0,"6'5""",316,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.202592
Joe Alt,chargers,OT,76.0,"6'8""",322,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.202372
Mekhi Becton,chargers,OT,73.0,"6'7""",363,,,Louisville,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.203189
Jamaree Caldwell,chargers,DT,99.0,"6'1""",340,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.207843
Dalevon Campbell,chargers,WR,38.0,"6'4""",220,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.208227
McCallan Castles,chargers,TE,46.0,"6'5""",252,,,Tennessee,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.208382
Tyler Conklin,chargers,TE,83.0,"6'3""",248,,,Central Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.209451
Derius Davis,chargers,WR,12.0,"5'8""",165,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.209595
Cameron Dicker,chargers,K,11.0,"6'1""",216,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.209859
Will Dissly,chargers,TE,89.0,"6'4""",265,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.210180
Junior Colson,chargers,LB,25.0,"6'3""",247,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.209272
Bud Dupree,chargers,OLB,48.0,"6'4""",269,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.210660
Justin Eboigbe,chargers,DT,92.0,"6'5""",292,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.211207
TeRah Edwards,chargers,DT,94.0,"6'2""",305,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.211439
Elijah Ellis,chargers,OL,,"6'4""",336,,,Marshall,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.211797
Tucker Fisk,chargers,TE,42.0,"6'4""",285,,,Stanford,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.212242
Oronde Gadsden II,chargers,TE,86.0,"6'5""",236,,,Syracuse,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.213214
Dez Fitzpatrick,chargers,WR,87.0,"6'2""",208,,,Louisville,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.212597
Kylan Guidry,chargers,OLB,59.0,"6'4""",240,,,Western Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.213944
Troy Dye,chargers,LB,43.0,"6'3""",225,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.210873
Alohi Gilman,chargers,SAF,32.0,"5'10""",201,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.213461
Luke Grimm,chargers,WR,37.0,"6'0""",190,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.213653
Najee Harris,chargers,RB,22.0,"6'1""",242,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.215305
Omarion Hampton,chargers,RB,8.0,"6'0""",220,,,North Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.214258
DaShawn Hand,chargers,DE,91.0,"6'3""",302,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.214848
Josh Harris,chargers,LS,47.0,"6'1""",224,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.215000
Josh Fuga,chargers,DT,69.0,"6'2""",313,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.212838
Tre Harris,chargers,WR,,"6'2""",205,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.215529
Cam Hart,chargers,CB,20.0,"6'2""",207,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.215796
Hassan Haskins,chargers,RB,28.0,"6'2""",228,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.216215
Taylor Heinicke,chargers,QB,4.0,"6'1""",210,,,Old Dominion,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.216418
Justin Herbert,chargers,QB,10.0,"6'6""",236,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.217039
Donte Jackson,chargers,CB,26.0,"5'10""",180,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.217676
Andre James,chargers,C,78.0,"6'4""",300,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.217985
Daiyan Henley,chargers,LB,,"6'1""",225,,,Washington State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.216746
Derwin James,chargers,FS,3.0,"6'2""",215,,,Florida State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.218425
Christopher Hinton,chargers,DL,98.0,"6'4""",310,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.217303
Zion Johnson,chargers,G,77.0,"6'3""",316,,,Boston College,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.219656
Emany Johnson,chargers,SAF,38.0,"6'2""",218,,,Nevada,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.219104
Jaylen Johnson,chargers,WR,39.0,"6'2""",194,,,East Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.219383
Tony Jefferson,chargers,S,23.0,"5'11""",211,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.218825
Quentin Johnston,chargers,WR,1.0,"6'2""",208,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.219909
Jaylen Jones,chargers,SAF,35.0,"6'1""",203,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.220064
Naquan Jones,chargers,DT,96.0,"6'3""",313,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.220411
Nash Jones,chargers,G,62.0,"6'5""",320,,,Texas State-San Marcos,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.220690
Josh Kaltenberger,chargers,C,63.0,"6'6""",308,,,Maryland,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.220866
Kyle Kennard,chargers,LB,54.0,"6'5""",254,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.221161
KeAndre Lambert-Smith,chargers,WR,84.0,"6'1""",182,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.221642
Trey Lance,chargers,QB,5.0,"6'4""",226,,,North Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.221884
Deane Leonard,chargers,CB,33.0,"6'0""",195,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.222070
Stevo Klotz,chargers,TE,41.0,"6'4""",260,,,Iowa State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.221410
Khalil Mack,chargers,OLB,52.0,"6'3""",269,,,Buffalo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.222611
Scott Matlock,chargers,DT,44.0,"6'4""",296,,,Boise State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.222948
Kanai Mauga,chargers,ILB,56.0,"6'2""",245,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.223183
Ladd McConkey,chargers,WR,15.0,"6'0""",185,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.223660
R.J. Mickens,chargers,SAF,41.0,"6'0""",210,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.223891
Elijah Molden,chargers,CB,2.0,"5'10""",191,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.224226
Otito Ogbonnia,chargers,DT,93.0,"6'4""",320,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.225717
Jordan Oladokun,chargers,CB,37.0,"6'0""",190,,,Bowling Green,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.225960
TreMon Morris-Brash,chargers,LB,57.0,"6'2""",245,,,UCF,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.224454
Caleb Murphy,chargers,LB,50.0,"6'3""",254,,,Ferris State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.224711
Ryan Nelson,chargers,OT,,"6'6""",325,,,Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.225369
Jaret Patterson,chargers,RB,34.0,"5'8""",195,,,Buffalo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.226785
Jordan Petaia,chargers,TE,49.0,"6'3""",227,,,,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.227485
Denzel Perryman,chargers,MLB,6.0,"5'11""",240,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.227060
Myles Purchase,chargers,CB,49.0,"5'11""",205,,,Iowa State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.228562
Jalen Reagor,chargers,WR,88.0,"5'11""",197,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.229254
DelShawn Phillips,chargers,LB,53.0,"6'2""",230,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.228002
Trey Pipkins,chargers,OT,79.0,"6'6""",307,,,Sioux Falls,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.228331
Nikko Reed,chargers,CB,46.0,"5'10""",180,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.229815
Garmon Randolph,chargers,LB,97.0,"6'8""",260,,,Baylor,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.228910
Brenden Rice,chargers,WR,82.0,"6'3""",210,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.231205
Eric Rogers,chargers,CB,39.0,"6'2""",189,,,Rutgers,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.231610
Jamaree Salyer,chargers,G,68.0,"6'4""",325,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.231839
Raheim Sanders,chargers,RB,35.0,"6'0""",230,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.232306
J.K. Scott,chargers,P,16.0,"6'5""",208,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.232547
Tarheeb Still,chargers,CB,29.0,"6'1""",196,,,Maryland,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.233513
Benjamin St-Juste,chargers,CB,24.0,"6'3""",200,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.233761
Teair Tart,chargers,DT,90.0,"6'2""",315,,,Florida International,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.233992
Rashawn Slater,chargers,OT,70.0,"6'4""",315,,,Northwestern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.232951
Corey Stewart,chargers,OT,65.0,"6'6""",318,,,Purdue,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.233353
Branson Taylor,chargers,G,71.0,"6'6""",330,,,Pittsburgh,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.234500
JaSir Taylor,chargers,CB,36.0,"5'10""",185,,,Wake Forest,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.234759
Tuli Tuipulotu,chargers,LB,45.0,"6'3""",266,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.234981
Kimani Vidal,chargers,RB,30.0,"5'8""",215,,,Troy,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.235638
Mike Williams,chargers,WR,81.0,"6'4""",218,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.236662
DJ Uiagalelei,chargers,QB,13.0,"6'4""",252,,,Florida State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.235239
Kendall Williamson,chargers,SAF,40.0,"6'0""",203,,,Stanford,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.236920
Savion Washington,chargers,OT,67.0,"6'9""",340,,,Syracuse,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.235882
Marlowe Wax,chargers,LB,58.0,"6'4""",240,,,Syracuse,,,,,,,,,,,,,,nfl.com,2025-07-20 21:11:33.236052
Davante Adams,rams,WR,17.0,"6'1""",215,,,Fresno State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.926476
Davis Allen,rams,TE,87.0,"6'6""",251,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.926773
A.J. Arcuri,rams,OT,61.0,"6'7""",308,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.927047
Steve Avila,rams,G,73.0,"6'3""",338,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.927809
Stetson Bennett,rams,QB,13.0,"5'11""",190,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.927947
Wyatt Bowles,rams,G,60.0,"6'5""",300,,,Utah State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.928979
Tutu Atwell,rams,WR,5.0,"5'9""",165,,,Louisville,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.927362
Blake Corum,rams,RB,22.0,"5'8""",210,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.929461
Britain Covey,rams,WR,10.0,"5'8""",173,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.929811
Kam Curl,rams,SAF,3.0,"6'2""",205,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.930224
Tyler Davis,rams,DT,90.0,"6'2""",300,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.930407
Justin Dedich,rams,OL,67.0,"6'2""",300,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.930592
Cobie Durant,rams,CB,14.0,"5'11""",182,,,South Carolina State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.932068
Shaun Dolac,rams,LB,56.0,"6'1""",225,,,Buffalo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.931294
Kevin Dotson,rams,G,69.0,"6'4""",330,,,Louisiana-Lafayette,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.931789
Malik Dixon-Williams,rams,SAF,39.0,"6'1""",200,,,Connecticut,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.930899
Ethan Evans,rams,P,42.0,"6'3""",250,,,Wingate,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.932814
Terrance Ferguson,rams,TE,,"6'5""",255,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.933392
Tony Fields II,rams,LB,40.0,"6'0""",222,,,West Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.933629
Ben Dooley,rams,OT,66.0,"6'5""",320,,,Boise State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.931455
Braden Fiske,rams,DT,55.0,"6'5""",291,,,Florida State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.934009
Emmanuel Forbes,rams,CB,25.0,"6'0""",180,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.934278
Tru Edwards,rams,WR,82.0,"6'3""",201,,,Louisiana Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.932363
Poona Ford,rams,DT,95.0,"5'11""",310,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.934665
Jimmy Garoppolo,rams,QB,11.0,"6'2""",225,,,Eastern Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.934918
A.J. Green,rams,CB,27.0,"6'2""",198,,,Oklahoma State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.935263
Ty Hamilton,rams,DT,57.0,"6'2""",299,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.935466
Decarius Hawthorne,rams,DT,,"6'2""",290,,,South Florida Community College,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.936150
Jack Heflin,rams,DT,93.0,"6'3""",304,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.936483
Tyler Higbee,rams,TE,89.0,"6'6""",255,,,Western Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.936741
Nick Hampton,rams,LB,31.0,"6'3""",250,,,Appalachian State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.935689
Rob Havenstein,rams,OT,79.0,"6'8""",323,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.935881
Jarquez Hunter,rams,RB,35.0,"5'10""",212,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.938238
Tanner Ingle,rams,SAF,34.0,"5'8""",195,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.938427
D.J. Humphries,rams,OT,,"6'5""",307,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:12:02.938040
